age,metier,etat_civil,niveau_education,defaut_credit,solde_annuel_moyen,pret_immobilier,pret_personel,type_contact,jour,mois,duree_appel,nb_appels_campagne,jours_depuis_dernier,appels_precedents,resultat_prec,cible
37,service,célibataire,secondaire,non,54,oui,non,mobile,10,juillet,118,1,-1,0,inconnu,no
37,cadre,célibataire,supérieur,non,159,non,oui,mobile,10,juillet,377,3,-1,0,inconnu,no
33,administratif,marié,secondaire,non,89,non,non,téléphone,10,juillet,524,3,-1,0,inconnu,no
37,ouvrier,marié,secondaire,non,456,non,oui,téléphone,10,juillet,85,6,-1,0,inconnu,no
41,technicien,marié,secondaire,non,305,oui,oui,mobile,10,juillet,61,4,-1,0,inconnu,no
60,domestique,marié,primaire,non,763,oui,non,téléphone,10,juillet,180,3,-1,0,inconnu,no
30,ouvrier,marié,secondaire,non,0,oui,oui,mobile,10,juillet,1399,1,-1,0,inconnu,yes
52,sans emploi,marié,primaire,non,255,non,oui,mobile,10,juillet,374,3,-1,0,inconnu,no
30,service,célibataire,secondaire,non,211,non,oui,mobile,10,juillet,133,3,-1,0,inconnu,no
26,cadre,célibataire,supérieur,non,45,non,non,mobile,10,juillet,1187,3,-1,0,inconnu,yes
37,service,divorcé,secondaire,non,135,non,non,mobile,10,juillet,460,1,-1,0,inconnu,no
46,ouvrier,marié,primaire,non,1,oui,oui,téléphone,10,juillet,270,7,-1,0,inconnu,no
44,ouvrier,marié,primaire,non,6,non,non,mobile,10,juillet,338,9,-1,0,inconnu,no
29,technicien,célibataire,secondaire,non,3527,non,oui,mobile,10,juillet,171,5,-1,0,inconnu,no
26,service,célibataire,secondaire,non,235,non,non,mobile,10,juillet,721,3,-1,0,inconnu,no
33,ouvrier,marié,secondaire,non,66,non,non,mobile,10,juillet,182,1,-1,0,inconnu,no
31,étudiant,marié,primaire,non,46,oui,non,mobile,10,juillet,487,1,-1,0,inconnu,yes
58,ouvrier,marié,secondaire,non,556,non,oui,téléphone,10,juillet,229,4,-1,0,inconnu,no
54,technicien,marié,secondaire,non,89,oui,non,mobile,10,juillet,140,3,-1,0,inconnu,no
39,cadre,marié,supérieur,non,397,non,non,mobile,10,juillet,113,6,-1,0,inconnu,no
44,cadre,marié,supérieur,non,284,oui,oui,mobile,10,juillet,109,5,-1,0,inconnu,no
32,cadre,célibataire,supérieur,non,26,non,non,mobile,10,juillet,55,6,-1,0,inconnu,no
33,ouvrier,célibataire,secondaire,non,109,oui,oui,mobile,10,juillet,184,3,-1,0,inconnu,no
39,ouvrier,célibataire,primaire,non,1220,non,non,téléphone,10,juillet,148,20,-1,0,inconnu,no
37,cadre,marié,supérieur,non,1403,oui,non,mobile,10,juillet,91,15,-1,0,inconnu,no
35,ouvrier,divorcé,secondaire,non,275,non,oui,mobile,10,juillet,144,5,-1,0,inconnu,no
29,ouvrier,célibataire,secondaire,non,482,non,oui,mobile,10,juillet,1097,3,-1,0,inconnu,yes
36,inconnu,célibataire,primaire,non,3415,non,non,téléphone,10,juillet,150,10,-1,0,inconnu,no
25,étudiant,célibataire,supérieur,non,-113,non,non,mobile,10,juillet,300,3,-1,0,inconnu,no
41,entrepreneur,marié,primaire,non,1331,non,non,téléphone,10,juillet,465,7,-1,0,inconnu,no
53,technicien,marié,inconnu,non,2242,non,non,mobile,10,juillet,154,14,-1,0,inconnu,no
53,entrepreneur,marié,secondaire,non,0,oui,non,téléphone,10,juillet,311,27,-1,0,inconnu,no
27,entrepreneur,marié,supérieur,non,-23,non,non,mobile,10,juillet,123,4,-1,0,inconnu,no
29,cadre,marié,supérieur,non,6586,non,non,mobile,10,juillet,176,1,-1,0,inconnu,no
52,ouvrier,marié,primaire,non,142,non,non,téléphone,10,juillet,924,5,-1,0,inconnu,no
50,technicien,marié,secondaire,non,4,non,non,mobile,10,juillet,200,5,-1,0,inconnu,no
33,administratif,marié,secondaire,non,13160,non,non,mobile,10,juillet,212,1,-1,0,inconnu,no
40,service,marié,primaire,non,352,oui,non,mobile,10,juillet,258,1,-1,0,inconnu,no
41,ouvrier,marié,primaire,non,372,oui,non,téléphone,11,juillet,117,1,-1,0,inconnu,no
39,domestique,marié,primaire,non,2460,non,non,mobile,11,juillet,194,3,-1,0,inconnu,no
29,administratif,marié,secondaire,non,111,non,oui,mobile,11,juillet,114,1,-1,0,inconnu,no
41,technicien,célibataire,secondaire,non,-618,oui,oui,mobile,11,juillet,215,1,-1,0,inconnu,no
30,administratif,célibataire,supérieur,non,5,non,oui,mobile,11,juillet,58,1,-1,0,inconnu,no
48,indépendant,marié,secondaire,non,-817,oui,non,mobile,11,juillet,175,1,-1,0,inconnu,no
44,cadre,marié,supérieur,non,756,oui,non,mobile,11,juillet,122,2,-1,0,inconnu,no
56,ouvrier,célibataire,primaire,non,533,non,oui,mobile,11,juillet,166,1,-1,0,inconnu,no
35,cadre,marié,supérieur,non,0,non,non,mobile,11,juillet,89,1,-1,0,inconnu,no
59,cadre,marié,supérieur,non,0,oui,non,téléphone,11,juillet,189,1,-1,0,inconnu,no
40,administratif,marié,secondaire,non,149,oui,non,mobile,11,juillet,159,1,-1,0,inconnu,no
36,technicien,marié,secondaire,non,3832,oui,non,mobile,11,juillet,393,1,-1,0,inconnu,no
32,cadre,marié,supérieur,non,1196,oui,non,mobile,11,juillet,508,1,-1,0,inconnu,no
26,cadre,marié,supérieur,non,17,non,oui,mobile,11,juillet,522,1,-1,0,inconnu,no
28,ouvrier,célibataire,secondaire,non,455,oui,non,mobile,11,juillet,166,1,-1,0,inconnu,no
38,ouvrier,marié,secondaire,non,50,oui,oui,mobile,11,juillet,545,2,-1,0,inconnu,no
51,cadre,divorcé,supérieur,non,1988,oui,non,mobile,11,juillet,67,1,-1,0,inconnu,no
40,indépendant,marié,primaire,non,42,non,non,mobile,11,juillet,264,3,-1,0,inconnu,no
32,indépendant,marié,secondaire,non,514,oui,non,mobile,11,juillet,812,1,-1,0,inconnu,yes
38,technicien,célibataire,secondaire,non,373,oui,non,mobile,11,juillet,404,1,-1,0,inconnu,no
26,domestique,marié,secondaire,non,-759,oui,non,mobile,11,juillet,191,1,-1,0,inconnu,no
54,cadre,marié,supérieur,non,95,non,non,mobile,11,juillet,104,1,-1,0,inconnu,no
27,service,célibataire,secondaire,non,70,oui,non,mobile,11,juillet,170,1,-1,0,inconnu,no
34,cadre,marié,supérieur,non,-73,oui,non,mobile,11,juillet,90,1,-1,0,inconnu,no
38,administratif,marié,secondaire,non,-728,oui,non,mobile,11,juillet,333,1,-1,0,inconnu,no
36,technicien,marié,secondaire,non,-456,oui,non,mobile,11,juillet,252,1,-1,0,inconnu,no
33,ouvrier,marié,secondaire,non,0,oui,oui,mobile,11,juillet,443,1,-1,0,inconnu,no
59,administratif,divorcé,supérieur,non,39,non,non,mobile,11,juillet,67,1,-1,0,inconnu,no
39,technicien,marié,secondaire,non,37,oui,oui,mobile,11,juillet,467,1,-1,0,inconnu,no
38,technicien,célibataire,secondaire,non,1932,oui,non,mobile,11,juillet,159,1,-1,0,inconnu,no
51,technicien,marié,secondaire,non,-192,oui,non,téléphone,11,juillet,57,1,-1,0,inconnu,no
37,ouvrier,célibataire,secondaire,non,1672,oui,non,mobile,11,juillet,484,1,-1,0,inconnu,no
34,cadre,marié,supérieur,non,161,oui,non,mobile,11,juillet,378,1,-1,0,inconnu,no
34,ouvrier,marié,primaire,non,479,non,non,mobile,11,juillet,772,1,-1,0,inconnu,no
35,service,marié,secondaire,non,372,oui,non,mobile,11,juillet,230,1,-1,0,inconnu,no
36,cadre,célibataire,supérieur,non,1339,oui,non,mobile,11,juillet,136,1,-1,0,inconnu,no
51,technicien,divorcé,secondaire,non,550,oui,non,mobile,11,juillet,451,1,-1,0,inconnu,no
27,administratif,marié,secondaire,non,941,oui,non,mobile,11,juillet,124,1,-1,0,inconnu,no
37,technicien,divorcé,secondaire,non,0,oui,non,mobile,11,juillet,283,1,-1,0,inconnu,no
34,cadre,célibataire,supérieur,non,1049,oui,non,mobile,11,juillet,55,1,-1,0,inconnu,no
33,technicien,marié,supérieur,non,236,oui,non,mobile,11,juillet,203,1,-1,0,inconnu,no
37,ouvrier,célibataire,secondaire,non,263,non,non,mobile,11,juillet,143,2,-1,0,inconnu,no
33,administratif,célibataire,secondaire,non,32,non,non,mobile,11,juillet,43,1,-1,0,inconnu,no
53,technicien,divorcé,secondaire,non,447,oui,oui,mobile,11,juillet,108,1,-1,0,inconnu,no
38,technicien,marié,secondaire,non,114,non,non,mobile,11,juillet,117,3,-1,0,inconnu,no
50,service,divorcé,secondaire,non,0,oui,non,mobile,11,juillet,170,2,-1,0,inconnu,no
40,cadre,marié,supérieur,non,-83,oui,oui,mobile,11,juillet,131,2,-1,0,inconnu,no
26,administratif,célibataire,primaire,non,528,oui,oui,mobile,11,juillet,102,2,-1,0,inconnu,no
31,entrepreneur,marié,supérieur,non,0,oui,oui,mobile,11,juillet,151,2,-1,0,inconnu,no
55,domestique,marié,secondaire,non,5,non,non,mobile,11,juillet,269,2,-1,0,inconnu,no
27,entrepreneur,célibataire,supérieur,non,6,non,non,mobile,11,juillet,143,2,-1,0,inconnu,no
31,ouvrier,célibataire,secondaire,non,-161,non,non,mobile,11,juillet,196,2,-1,0,inconnu,no
50,service,marié,secondaire,non,-682,oui,non,mobile,11,juillet,479,2,-1,0,inconnu,no
39,cadre,marié,supérieur,non,710,oui,non,mobile,11,juillet,211,2,-1,0,inconnu,no
51,technicien,marié,secondaire,non,58,oui,non,mobile,11,juillet,128,2,-1,0,inconnu,no
43,technicien,marié,secondaire,non,-260,oui,non,mobile,11,juillet,183,2,-1,0,inconnu,no
34,cadre,célibataire,supérieur,non,9,non,non,mobile,11,juillet,439,2,-1,0,inconnu,no
53,cadre,marié,supérieur,non,-670,non,oui,mobile,11,juillet,86,2,-1,0,inconnu,no
60,service,divorcé,primaire,non,58,non,oui,mobile,11,juillet,165,2,-1,0,inconnu,no
42,service,marié,secondaire,non,128,non,non,mobile,11,juillet,148,2,-1,0,inconnu,no
47,administratif,divorcé,secondaire,non,1139,oui,non,mobile,11,juillet,106,2,-1,0,inconnu,no
27,administratif,célibataire,secondaire,non,428,non,oui,téléphone,11,juillet,321,2,-1,0,inconnu,no
38,technicien,célibataire,secondaire,non,31,oui,non,mobile,11,juillet,891,2,-1,0,inconnu,no
47,cadre,marié,supérieur,non,761,oui,non,mobile,11,juillet,80,2,-1,0,inconnu,no
46,ouvrier,marié,primaire,non,776,non,oui,téléphone,11,juillet,76,2,-1,0,inconnu,no
41,technicien,marié,secondaire,non,-172,oui,oui,mobile,11,juillet,132,2,-1,0,inconnu,no
45,domestique,marié,secondaire,non,0,non,non,mobile,11,juillet,216,2,-1,0,inconnu,no
55,cadre,marié,supérieur,non,561,non,oui,mobile,11,juillet,318,2,-1,0,inconnu,no
37,technicien,marié,secondaire,non,407,oui,non,mobile,11,juillet,141,2,-1,0,inconnu,no
37,technicien,marié,secondaire,non,0,oui,non,mobile,11,juillet,906,2,-1,0,inconnu,no
51,indépendant,célibataire,supérieur,non,0,oui,non,mobile,11,juillet,139,2,-1,0,inconnu,no
55,ouvrier,marié,secondaire,non,983,non,non,téléphone,11,juillet,41,2,-1,0,inconnu,no
32,domestique,divorcé,secondaire,non,0,oui,non,mobile,11,juillet,93,2,-1,0,inconnu,no
58,cadre,célibataire,supérieur,non,342,non,oui,mobile,11,juillet,564,2,-1,0,inconnu,no
34,domestique,divorcé,primaire,non,46,oui,non,téléphone,11,juillet,31,2,-1,0,inconnu,no
28,cadre,marié,supérieur,non,17,oui,non,mobile,11,juillet,16,2,-1,0,inconnu,no
47,service,marié,secondaire,non,1073,non,non,téléphone,11,juillet,518,3,-1,0,inconnu,no
47,entrepreneur,marié,supérieur,non,416,oui,oui,téléphone,11,juillet,87,2,-1,0,inconnu,no
34,technicien,marié,inconnu,non,12,oui,non,mobile,11,juillet,504,2,-1,0,inconnu,no
39,technicien,célibataire,secondaire,non,671,non,oui,mobile,11,juillet,98,2,-1,0,inconnu,no
57,retraité,marié,secondaire,non,8,non,non,mobile,11,juillet,93,2,-1,0,inconnu,no
57,administratif,marié,secondaire,non,2518,oui,non,mobile,11,juillet,82,2,-1,0,inconnu,no
32,entrepreneur,marié,secondaire,non,0,oui,non,mobile,11,juillet,223,2,-1,0,inconnu,no
59,administratif,divorcé,secondaire,non,5,non,oui,mobile,11,juillet,67,2,-1,0,inconnu,no
41,technicien,divorcé,secondaire,non,1499,non,oui,mobile,11,juillet,59,2,-1,0,inconnu,no
58,retraité,marié,secondaire,non,100,oui,non,mobile,11,juillet,186,2,-1,0,inconnu,no
49,ouvrier,marié,secondaire,non,3728,oui,non,mobile,11,juillet,1060,2,-1,0,inconnu,yes
29,administratif,marié,secondaire,non,287,non,oui,mobile,11,juillet,249,2,-1,0,inconnu,no
31,service,célibataire,secondaire,non,183,oui,non,mobile,11,juillet,60,2,-1,0,inconnu,no
36,indépendant,marié,secondaire,non,611,non,non,mobile,11,juillet,126,2,-1,0,inconnu,no
56,technicien,marié,secondaire,non,107,non,non,téléphone,11,juillet,52,4,-1,0,inconnu,no
51,sans emploi,marié,supérieur,non,174,non,oui,mobile,11,juillet,222,7,-1,0,inconnu,no
29,ouvrier,marié,primaire,non,243,non,oui,mobile,11,juillet,109,2,-1,0,inconnu,no
34,ouvrier,marié,secondaire,non,406,non,oui,mobile,11,juillet,113,2,-1,0,inconnu,no
39,administratif,marié,secondaire,non,401,oui,non,mobile,11,juillet,112,2,-1,0,inconnu,no
34,administratif,marié,secondaire,non,444,oui,non,mobile,11,juillet,173,2,-1,0,inconnu,no
33,indépendant,marié,supérieur,non,1249,oui,non,mobile,11,juillet,261,2,-1,0,inconnu,no
43,administratif,marié,primaire,non,392,oui,oui,mobile,11,juillet,87,2,-1,0,inconnu,no
42,administratif,marié,secondaire,non,645,oui,oui,mobile,11,juillet,42,2,-1,0,inconnu,no
34,ouvrier,marié,secondaire,oui,-745,oui,oui,mobile,11,juillet,131,2,-1,0,inconnu,no
36,administratif,divorcé,secondaire,non,48,non,non,mobile,11,juillet,147,10,-1,0,inconnu,no
50,entrepreneur,marié,secondaire,non,0,oui,non,mobile,11,juillet,717,2,-1,0,inconnu,no
34,administratif,marié,secondaire,non,3814,oui,non,mobile,11,juillet,286,2,-1,0,inconnu,no
35,service,célibataire,primaire,non,167,non,oui,mobile,11,juillet,614,2,-1,0,inconnu,yes
38,entrepreneur,marié,primaire,non,-21,oui,non,mobile,11,juillet,50,2,-1,0,inconnu,no
42,domestique,marié,primaire,non,0,non,oui,mobile,11,juillet,83,2,-1,0,inconnu,no
47,technicien,marié,secondaire,non,-226,oui,non,mobile,11,juillet,289,2,-1,0,inconnu,no
41,technicien,marié,supérieur,non,177,oui,non,téléphone,11,juillet,117,2,-1,0,inconnu,no
32,administratif,marié,supérieur,non,0,oui,oui,mobile,11,juillet,85,2,-1,0,inconnu,no
48,administratif,divorcé,secondaire,non,0,non,oui,mobile,11,juillet,487,3,-1,0,inconnu,no
44,service,marié,secondaire,oui,-146,oui,non,mobile,11,juillet,256,2,-1,0,inconnu,no
49,ouvrier,marié,primaire,non,0,non,non,mobile,11,juillet,103,2,-1,0,inconnu,no
46,administratif,marié,inconnu,non,76,non,non,mobile,11,juillet,181,2,-1,0,inconnu,no
56,cadre,marié,supérieur,non,-762,oui,oui,mobile,11,juillet,348,2,-1,0,inconnu,no
43,technicien,marié,secondaire,non,0,oui,non,mobile,11,juillet,154,2,-1,0,inconnu,no
46,technicien,célibataire,secondaire,non,834,oui,non,mobile,11,juillet,196,2,-1,0,inconnu,no
55,retraité,marié,secondaire,non,991,non,non,mobile,11,juillet,593,2,-1,0,inconnu,no
35,cadre,célibataire,supérieur,non,0,non,oui,mobile,11,juillet,71,3,-1,0,inconnu,no
56,domestique,marié,primaire,non,0,oui,oui,mobile,11,juillet,118,2,-1,0,inconnu,no
44,technicien,marié,supérieur,non,851,oui,non,mobile,11,juillet,47,2,-1,0,inconnu,no
29,service,célibataire,secondaire,non,0,oui,non,mobile,11,juillet,314,2,-1,0,inconnu,no
58,domestique,divorcé,primaire,non,0,non,non,mobile,11,juillet,965,2,-1,0,inconnu,no
56,entrepreneur,marié,supérieur,non,40,non,oui,mobile,11,juillet,123,2,-1,0,inconnu,no
52,service,marié,secondaire,non,5,oui,oui,mobile,11,juillet,94,2,-1,0,inconnu,no
42,cadre,marié,supérieur,non,484,oui,non,mobile,11,juillet,144,2,-1,0,inconnu,no
58,administratif,marié,secondaire,non,0,oui,non,mobile,11,juillet,116,2,-1,0,inconnu,no
35,administratif,célibataire,secondaire,non,141,non,non,mobile,11,juillet,146,2,-1,0,inconnu,no
32,indépendant,marié,secondaire,non,413,oui,non,mobile,11,juillet,712,2,-1,0,inconnu,no
30,ouvrier,marié,primaire,non,35,oui,non,mobile,11,juillet,366,2,-1,0,inconnu,no
50,cadre,marié,supérieur,non,383,non,oui,mobile,11,juillet,502,2,-1,0,inconnu,no
38,technicien,célibataire,supérieur,non,0,non,oui,mobile,11,juillet,260,2,-1,0,inconnu,no
38,service,marié,secondaire,non,0,oui,oui,mobile,11,juillet,184,2,-1,0,inconnu,no
44,domestique,marié,primaire,non,71,oui,non,mobile,11,juillet,251,2,-1,0,inconnu,no
45,cadre,marié,supérieur,non,2220,oui,non,mobile,11,juillet,128,2,-1,0,inconnu,no
60,retraité,divorcé,secondaire,non,1099,non,non,mobile,11,juillet,764,2,-1,0,inconnu,yes
60,cadre,marié,supérieur,non,2222,oui,non,mobile,11,juillet,1120,2,-1,0,inconnu,yes
59,ouvrier,célibataire,primaire,non,-86,non,non,mobile,11,juillet,16,2,-1,0,inconnu,no
37,entrepreneur,marié,supérieur,non,986,non,non,mobile,11,juillet,970,2,-1,0,inconnu,no
29,cadre,célibataire,supérieur,non,983,oui,non,mobile,11,juillet,963,2,-1,0,inconnu,yes
49,ouvrier,célibataire,secondaire,non,-195,oui,non,mobile,11,juillet,64,2,-1,0,inconnu,no
55,cadre,divorcé,secondaire,non,204,oui,non,mobile,11,juillet,1973,2,-1,0,inconnu,yes
39,ouvrier,marié,primaire,non,0,oui,non,mobile,11,juillet,117,2,-1,0,inconnu,no
37,cadre,marié,supérieur,non,586,oui,non,mobile,11,juillet,141,2,-1,0,inconnu,no
55,service,marié,secondaire,non,642,oui,non,mobile,11,juillet,232,2,-1,0,inconnu,no
41,administratif,marié,secondaire,non,488,non,oui,téléphone,11,juillet,178,2,-1,0,inconnu,no
33,cadre,célibataire,inconnu,non,1534,oui,non,mobile,11,juillet,1041,2,-1,0,inconnu,yes
48,ouvrier,divorcé,primaire,non,0,non,non,mobile,11,juillet,324,2,-1,0,inconnu,no
32,cadre,marié,supérieur,non,1660,oui,non,mobile,11,juillet,1389,2,-1,0,inconnu,no
27,entrepreneur,marié,secondaire,non,-36,non,oui,mobile,11,juillet,120,10,-1,0,inconnu,no
59,retraité,marié,secondaire,non,1250,non,oui,téléphone,11,juillet,61,2,-1,0,inconnu,no
52,cadre,marié,supérieur,non,698,oui,non,mobile,11,juillet,213,2,-1,0,inconnu,no
55,technicien,divorcé,supérieur,non,2848,oui,oui,mobile,11,juillet,121,2,-1,0,inconnu,no
42,administratif,célibataire,secondaire,non,426,oui,non,mobile,11,juillet,636,2,-1,0,inconnu,no
59,retraité,marié,inconnu,non,178,oui,non,téléphone,11,juillet,330,2,-1,0,inconnu,no
40,entrepreneur,divorcé,supérieur,non,1225,oui,non,mobile,11,juillet,919,2,-1,0,inconnu,no
31,administratif,marié,secondaire,non,1661,oui,non,mobile,11,juillet,100,2,-1,0,inconnu,no
37,service,marié,secondaire,non,-601,oui,non,mobile,11,juillet,210,2,-1,0,inconnu,no
37,cadre,divorcé,secondaire,non,1448,oui,non,mobile,11,juillet,71,2,-1,0,inconnu,no
26,domestique,célibataire,secondaire,non,93,non,non,mobile,11,juillet,255,3,-1,0,inconnu,no
33,domestique,marié,primaire,non,212,oui,non,mobile,11,juillet,260,2,-1,0,inconnu,no
34,administratif,divorcé,secondaire,non,25,non,non,mobile,11,juillet,666,2,-1,0,inconnu,no
59,retraité,marié,secondaire,non,3812,oui,non,téléphone,11,juillet,498,2,-1,0,inconnu,no
37,cadre,marié,supérieur,non,466,oui,non,mobile,11,juillet,92,2,-1,0,inconnu,no
47,technicien,marié,secondaire,non,338,non,oui,mobile,11,juillet,344,2,-1,0,inconnu,no
55,ouvrier,divorcé,primaire,non,410,non,oui,mobile,11,juillet,221,2,-1,0,inconnu,no
28,ouvrier,marié,primaire,non,565,non,non,mobile,11,juillet,189,2,-1,0,inconnu,no
50,technicien,célibataire,supérieur,non,1840,oui,non,mobile,11,juillet,184,2,-1,0,inconnu,no
40,administratif,célibataire,secondaire,non,-186,oui,oui,mobile,11,juillet,154,2,-1,0,inconnu,no
35,technicien,marié,secondaire,non,0,non,non,mobile,11,juillet,271,2,-1,0,inconnu,no
54,retraité,marié,primaire,non,0,oui,non,mobile,11,juillet,159,2,-1,0,inconnu,no
35,service,marié,supérieur,non,260,oui,non,mobile,11,juillet,134,2,-1,0,inconnu,no
54,domestique,marié,primaire,non,311,oui,non,téléphone,11,juillet,470,2,-1,0,inconnu,no
44,indépendant,marié,supérieur,non,430,oui,non,mobile,11,juillet,221,2,-1,0,inconnu,no
40,ouvrier,marié,secondaire,non,178,oui,non,mobile,11,juillet,595,2,-1,0,inconnu,no
46,service,marié,primaire,non,830,oui,oui,mobile,11,juillet,211,2,-1,0,inconnu,no
34,ouvrier,marié,secondaire,non,157,oui,non,mobile,11,juillet,254,2,-1,0,inconnu,no
49,technicien,marié,secondaire,non,0,oui,non,mobile,11,juillet,178,2,-1,0,inconnu,no
45,service,marié,secondaire,non,0,non,non,mobile,11,juillet,106,2,-1,0,inconnu,no
31,technicien,célibataire,supérieur,non,696,non,oui,mobile,11,juillet,184,2,-1,0,inconnu,no
32,service,célibataire,secondaire,non,0,non,oui,mobile,11,juillet,333,2,-1,0,inconnu,no
37,cadre,marié,supérieur,non,3841,non,non,mobile,11,juillet,69,2,-1,0,inconnu,no
37,ouvrier,marié,secondaire,non,1059,oui,non,mobile,11,juillet,94,2,-1,0,inconnu,no
40,entrepreneur,marié,primaire,non,0,oui,non,mobile,11,juillet,271,2,-1,0,inconnu,no
36,technicien,marié,inconnu,non,756,non,non,mobile,11,juillet,396,3,-1,0,inconnu,no
45,ouvrier,marié,inconnu,non,458,oui,oui,mobile,11,juillet,145,2,-1,0,inconnu,no
31,service,célibataire,primaire,oui,-357,oui,oui,mobile,11,juillet,215,2,-1,0,inconnu,no
58,cadre,marié,primaire,non,2769,oui,non,mobile,11,juillet,94,2,-1,0,inconnu,no
27,administratif,célibataire,secondaire,non,3638,non,non,mobile,11,juillet,271,5,-1,0,inconnu,no
44,administratif,marié,secondaire,non,1074,oui,non,mobile,11,juillet,911,2,-1,0,inconnu,yes
35,technicien,marié,secondaire,non,483,oui,non,mobile,11,juillet,165,2,-1,0,inconnu,no
50,service,marié,secondaire,non,5,non,oui,mobile,11,juillet,196,2,-1,0,inconnu,no
25,administratif,célibataire,secondaire,non,184,non,oui,téléphone,11,juillet,437,7,-1,0,inconnu,no
36,ouvrier,marié,primaire,non,-608,oui,non,mobile,11,juillet,135,2,-1,0,inconnu,no
39,entrepreneur,marié,supérieur,non,83,oui,non,mobile,11,juillet,193,2,-1,0,inconnu,no
38,ouvrier,marié,secondaire,non,84,non,oui,téléphone,11,juillet,328,2,-1,0,inconnu,no
42,domestique,marié,inconnu,non,302,oui,non,mobile,11,juillet,342,2,-1,0,inconnu,no
32,service,marié,inconnu,non,23,non,non,mobile,11,juillet,425,2,-1,0,inconnu,no
38,cadre,divorcé,supérieur,non,349,oui,non,mobile,11,juillet,151,2,-1,0,inconnu,no
35,cadre,marié,supérieur,non,272,oui,oui,mobile,11,juillet,163,2,-1,0,inconnu,no
